"channel","lambda","y","xhat","Jhat","score"
"Laplace",0.7,-0.512,-0.337716092469439,-1.67543218493888,-1.51051862192666
"Laplace",0.7,-0.508,-0.335310942157974,-1.67062188431595,-1.50474626117914
"Laplace",0.7,-0.504,-0.332899709678468,-1.66579941935694,-1.49895930322832
"Laplace",0.7,-0.5,-0.330482471156261,-1.66096494231252,-1.49315793077502
"Laplace",0.7,-0.496,-0.328059301729635,-1.65611860345927,-1.48734232415112
"Laplace",0.7,-0.492,-0.325630275574317,-1.65126055114863,-1.48151266137836
"Laplace",0.7,-0.488,-0.323195465927312,-1.64639093185463,-1.47566911822555
"Laplace",0.7,-0.484,-0.320754945110052,-1.6415098902201,-1.46981186826412
"Laplace",0.7,-0.48,-0.318308784550904,-1.63661756910181,-1.46394108292217
"Laplace",0.7,-0.476,-0.315857054807086,-1.63171410961417,-1.45805693153701
"Laplace",0.7,-0.472,-0.313399825585922,-1.62679965117185,-1.45215958140622
"Laplace",0.7,-0.468,-0.310937165765582,-1.62187433153117,-1.4462491978374
"Laplace",0.7,-0.464,-0.308469143415197,-1.6169382868304,-1.44032594419647
"Laplace",0.7,-0.46,-0.305995825814477,-1.61199165162896,-1.43438998195475
"Laplace",0.7,-0.456,-0.303517279472766,-1.60703455894553,-1.42844147073464
"Laplace",0.7,-0.452,-0.301033570147607,-1.60206714029522,-1.42248056835426
"Laplace",0.7,-0.448,-0.298544762862794,-1.59708952572559,-1.4165074308707
"Laplace",0.7,-0.444,-0.296050921925966,-1.59210184385193,-1.41052221262232
"Laplace",0.7,-0.44,-0.293552110945701,-1.5871042218914,-1.40452506626968
"Laplace",0.7,-0.436,-0.291048392848209,-1.58209678569642,-1.3985161428357
"Laplace",0.7,-0.432,-0.288539829893532,-1.57707965978707,-1.39249559174448
"Laplace",0.7,-0.428,-0.286026483691366,-1.57205296738274,-1.38646356085928
"Laplace",0.7,-0.424,-0.283508415216456,-1.56701683043292,-1.3804201965195
"Laplace",0.7,-0.42,-0.280985684823585,-1.56197136964717,-1.3743656435766
"Laplace",0.7,-0.416,-0.278458352262192,-1.55691670452439,-1.36830004542926
"Laplace",0.7,-0.412,-0.27592647669061,-1.55185295338123,-1.36222354405747
"Laplace",0.7,-0.408,-0.27339011668994,-1.54678023337988,-1.35613628005586
"Laplace",0.7,-0.404,-0.270849330277581,-1.54169866055516,-1.35003839266619
"Laplace",0.7,-0.4,-0.268304174920409,-1.53660834984082,-1.34393001980898
"Laplace",0.7,-0.396,-0.265754707547634,-1.53150941509527,-1.33781129811432
"Laplace",0.7,-0.392,-0.263200984563341,-1.52640196912668,-1.33168236295202
"Laplace",0.7,-0.388,-0.260643061858702,-1.5212861237174,-1.32554334846088
"Laplace",0.7,-0.384,-0.258080994823898,-1.5161619896478,-1.31939438757735
"Laplace",0.7,-0.38,-0.255514838359752,-1.51102967671951,-1.31323561206341
"Laplace",0.7,-0.376,-0.252944646889077,-1.50588929377816,-1.30706715253379
"Laplace",0.7,-0.372,-0.250370474367746,-1.50074094873549,-1.30088913848259
"Laplace",0.7,-0.368,-0.247792374295474,-1.49558474859095,-1.29470169830914
"Laplace",0.7,-0.364,-0.245210399726385,-1.49042079945278,-1.28850495934333
"Laplace",0.7,-0.36,-0.242624603279295,-1.48524920655859,-1.28229904787031
"Laplace",0.7,-0.356,-0.240035037147744,-1.4800700742955,-1.27608408915459
"Laplace",0.7,-0.352,-0.237441753109825,-1.47488350621966,-1.26986020746358
"Laplace",0.7,-0.348,-0.234844802537737,-1.46968960507548,-1.26362752609057
"Laplace",0.7,-0.344,-0.232244236407166,-1.46448847281433,-1.2573861673772
"Laplace",0.7,-0.34,-0.229640105306389,-1.45928021061279,-1.25113625273534
"Laplace",0.7,-0.336,-0.227032459445239,-1.45406491889048,-1.24487790266857
"Laplace",0.7,-0.332,-0.22442134866378,-1.44884269732756,-1.23861123679307
"Laplace",0.7,-0.328,-0.221806822440854,-1.44361364488172,-1.23233637385806
"Laplace",0.7,-0.324,-0.219188929902409,-1.43837785980482,-1.22605343176578
"Laplace",0.7,-0.32,-0.216567719829623,-1.43313543965925,-1.2197625275911
"Laplace",0.7,-0.316,-0.213943240666871,-1.42788648133374,-1.21346377760049
"Laplace",0.7,-0.312,-0.2113155405295,-1.422631081059,-1.2071572972708
"Laplace",0.7,-0.308,-0.208684667211436,-1.41736933442287,-1.20084320130745
"Laplace",0.7,-0.304,-0.20605066819262,-1.41210133638525,-1.19452160366229
"Laplace",0.7,-0.3,-0.2034135906463,-1.4068271812926,-1.18819261755112
"Laplace",0.7,-0.296,-0.200773481446119,-1.40154696289224,-1.18185635547069
"Laplace",0.7,-0.292,-0.198130387173109,-1.39626077434623,-1.17551292921547
"Laplace",0.7,-0.288,-0.195484354122494,-1.390968708245,-1.16916244989399
"Laplace",0.7,-0.284,-0.19283542831036,-1.38567085662072,-1.16280502794487
"Laplace",0.7,-0.28,-0.190183655480182,-1.38036731096037,-1.15644077315244
"Laplace",0.7,-0.276,-0.187529081109235,-1.37505816221847,-1.15006979466216
"Laplace",0.7,-0.272,-0.184871750414823,-1.36974350082965,-1.14369220099557
"Laplace",0.7,-0.268,-0.18221170836044,-1.36442341672089,-1.13730810006506
"Laplace",0.7,-0.264,-0.179548999661758,-1.35909799932352,-1.13091759918822
"Laplace",0.7,-0.26,-0.176883668792514,-1.35376733758503,-1.12452080510203
"Laplace",0.7,-0.256,-0.174215759990272,-1.34843151998055,-1.11811782397666
"Laplace",0.7,-0.252,-0.171545317262078,-1.34309063452417,-1.11170876142899
"Laplace",0.7,-0.248,-0.168872384389994,-1.33774476877999,-1.10529372253599
"Laplace",0.7,-0.244,-0.166197004936526,-1.33239400987306,-1.09887281184767
"Laplace",0.7,-0.24,-0.163519222249948,-1.3270384444999,-1.09244613339988
"Laplace",0.7,-0.236,-0.160839079469522,-1.32167815893905,-1.08601379072685
"Laplace",0.7,-0.232,-0.158156619530618,-1.31631323906124,-1.07957588687348
"Laplace",0.7,-0.228,-0.155471885169741,-1.31094377033948,-1.07313252440738
"Laplace",0.7,-0.224,-0.152784918929458,-1.30556983785893,-1.06668380543071
"Laplace",0.7,-0.22,-0.150095763163239,-1.30019152632648,-1.06022983159177
"Laplace",0.7,-0.216,-0.147404460040198,-1.2948089200804,-1.05377070409647
"Laplace",0.7,-0.212,-0.144711051549772,-1.28942210309955,-1.04730652371946
"Laplace",0.7,-0.208,-0.142015579506287,-1.28403115901258,-1.04083739081509
"Laplace",0.7,-0.204,-0.139318085553465,-1.27863617110694,-1.03436340532833
"Laplace",0.7,-0.2,-0.136618611168845,-1.27323722233769,-1.02788466680523
"Laplace",0.7,-0.196,-0.133917197668116,-1.26783439533623,-1.02140127440348
"Laplace",0.7,-0.192,-0.131213886209399,-1.2624277724188,-1.01491332690256
"Laplace",0.7,-0.188,-0.128508717797444,-1.25701743559489,-1.00842092271387
"Laplace",0.7,-0.184,-0.125801733287744,-1.25160346657549,-1.00192415989059
"Laplace",0.7,-0.18,-0.123092973390611,-1.24618594678122,-0.995423136137468
"Laplace",0.7,-0.176,-0.120382478675166,-1.24076495735034,-0.988917948820404
"Laplace",0.7,-0.172,-0.117670289573266,-1.23534057914654,-0.982408694975842
"Laplace",0.7,-0.168,-0.114956446383374,-1.22991289276675,-0.975895471320102
"Laplace",0.7,-0.164,-0.112240989274373,-1.22448197854875,-0.9693783742585
"Laplace",0.7,-0.16,-0.109523958289318,-1.21904791657863,-0.962857499894362
"Laplace",0.7,-0.156,-0.106805393349125,-1.21361078669825,-0.956332944037902
"Laplace",0.7,-0.152,-0.10408533425622,-1.20817066851244,-0.949804802214928
"Laplace",0.7,-0.148,-0.101363820698126,-1.20272764139626,-0.943273169675506
"Laplace",0.7,-0.144,-0.0986408922510026,-1.19728178450201,-0.936738141402407
"Laplace",0.7,-0.14,-0.0959165883831332,-1.19183317676627,-0.930199812119521
"Laplace",0.7,-0.136,-0.0931909484583721,-1.18638189691675,-0.923658276300098
"Laplace",0.7,-0.132,-0.0904640117395366,-1.18092802347907,-0.917113628174886
"Laplace",0.7,-0.128,-0.0877358173917665,-1.17547163478354,-0.910565961740243
"Laplace",0.7,-0.124,-0.0850064044858275,-1.17001280897166,-0.904015370765987
"Laplace",0.7,-0.12,-0.0822758120013845,-1.16455162400277,-0.897461948803325
"Laplace",0.7,-0.116,-0.0795440788302328,-1.15908815766046,-0.890905789192558
"Laplace",0.7,-0.112,-0.0768112437794866,-1.15362248755898,-0.884346985070774
"Laplace",0.7,-0.108,-0.0740773455747387,-1.14815469114948,-0.877785629379374
"Laplace",0.7,-0.104,-0.0713424228631792,-1.14268484572636,-0.871221814871631
"Laplace",0.7,-0.1,-0.068606514216683,-1.13721302843337,-0.864655634120042
"Laplace",0.7,-0.0960000000000001,-0.065869658134865,-1.13173931626973,-0.858087179523679
"Laplace",0.7,-0.0920000000000001,-0.0631318930481015,-1.12626378609621,-0.851516543315446
"Laplace",0.7,-0.0880000000000001,-0.0603932573205308,-1.12078651464107,-0.84494381756928
"Laplace",0.7,-0.0840000000000001,-0.0576537892530117,-1.11530757850602,-0.838369094207226
"Laplace",0.7,-0.0800000000000001,-0.0549135270860693,-1.10982705417214,-0.831792465006568
"Laplace",0.7,-0.0760000000000001,-0.0521725090028041,-1.10434501800561,-0.825214021606729
"Laplace",0.7,-0.0720000000000001,-0.0494307731317867,-1.09886154626358,-0.818633855516292
"Laplace",0.7,-0.0680000000000001,-0.0466883575499195,-1.09337671509984,-0.812052058119806
"Laplace",0.7,-0.0640000000000001,-0.0439453002852813,-1.08789060057057,-0.805468720684677
"Laplace",0.7,-0.06,-0.041201639319957,-1.08240327863991,-0.798883934367895
"Laplace",0.7,-0.056,-0.0384574125928342,-1.07691482518567,-0.792297790222805
"Laplace",0.7,-0.052,-0.0357126580024002,-1.0714253160048,-0.78571037920576
"Laplace",0.7,-0.048,-0.0329674134094963,-1.06593482681899,-0.779121792182793
"Laplace",0.7,-0.044,-0.0302217166400878,-1.06044343328018,-0.772532119936212
"Laplace",0.7,-0.04,-0.0274756054879931,-1.05495121097599,-0.765941453171183
"Laplace",0.7,-0.036,-0.0247291177176122,-1.04945823543523,-0.75934988252227
"Laplace",0.7,-0.032,-0.0219822910666401,-1.04396458213328,-0.752757498559933
"Laplace",0.7,-0.028,-0.0192351632487672,-1.03847032649753,-0.74616439179704
"Laplace",0.7,-0.024,-0.0164877719563776,-1.03297554391276,-0.739570652695308
"Laplace",0.7,-0.02,-0.013740154863222,-1.02748030972645,-0.732976371671735
"Laplace",0.7,-0.016,-0.010992349627102,-1.02198469925421,-0.726381639105046
"Laplace",0.7,-0.012,-0.0082443938925386,-1.01648878778508,-0.719786545342092
"Laplace",0.7,-0.00800000000000001,-0.00549632529342466,-1.01099265058685,-0.713191180704218
"Laplace",0.7,-0.004,-0.00274818145570265,-1.0054963629114,-0.706595635493685
"Laplace",0.7,0,-3.06983374725868e-17,-1,-0.700000000000001
"Laplace",0.7,0.00400000000000045,0.00274818145570291,-0.994503637088592,-0.693404364506311
"Laplace",0.7,0.00800000000000001,0.00549632529342465,-0.989007349413151,-0.686808819295781
"Laplace",0.7,0.0120000000000005,0.00824439389253867,-0.983511212214926,-0.68021345465791
"Laplace",0.7,0.016,0.0109923496271022,-0.978015300745797,-0.673618360894956
"Laplace",0.7,0.0200000000000005,0.0137401548632224,-0.972519690273555,-0.667023628328266
"Laplace",0.7,0.024,0.0164877719563771,-0.967024456087243,-0.660429347304693
"Laplace",0.7,0.0280000000000005,0.0192351632487676,-0.961529673502466,-0.653835608202958
"Laplace",0.7,0.032,0.0219822910666398,-0.956035417866718,-0.647242501440063
"Laplace",0.7,0.0360000000000005,0.0247291177176124,-0.950541764564773,-0.640650117477728
"Laplace",0.7,0.04,0.0274756054879928,-0.945048789024018,-0.63405854682882
"Laplace",0.7,0.0440000000000005,0.0302217166400887,-0.939556566719818,-0.627467880063784
"Laplace",0.7,0.048,0.0329674134094961,-0.934065173181009,-0.62087820781721
"Laplace",0.7,0.0520000000000005,0.0357126580023997,-0.928574683995199,-0.61428962079424
"Laplace",0.7,0.056,0.0384574125928351,-0.923085174814334,-0.607702209777199
"Laplace",0.7,0.0600000000000005,0.0412016393199569,-0.917596721360088,-0.601116065632105
"Laplace",0.7,0.0640000000000001,0.0439453002852814,-0.91210939942944,-0.594531279315327
"Laplace",0.7,0.0680000000000005,0.0466883575499196,-0.906623284900163,-0.587947941880194
"Laplace",0.7,0.0720000000000001,0.0494307731317862,-0.90113845373643,-0.581366144483714
"Laplace",0.7,0.0760000000000005,0.0521725090028048,-0.895654981994392,-0.57478597839327
"Laplace",0.7,0.0800000000000001,0.0549135270860692,-0.890172945827859,-0.568207534993432
"Laplace",0.7,0.0840000000000005,0.0576537892530119,-0.884692421493975,-0.56163090579277
"Laplace",0.7,0.0880000000000001,0.060393257320531,-0.879213485358937,-0.555056182430725
"Laplace",0.7,0.0920000000000005,0.0631318930481022,-0.873736213903795,-0.548483456684554
"Laplace",0.7,0.0960000000000001,0.0658696581348649,-0.868260683730273,-0.541912820476326
"Laplace",0.7,0.0999999999999996,0.0686065142166829,-0.862786971566634,-0.535344365879961
"Laplace",0.7,0.104,0.0713424228631794,-0.857315154273641,-0.528778185128369
"Laplace",0.7,0.108,0.0740773455747379,-0.851845308850522,-0.522214370620627
"Laplace",0.7,0.112,0.0768112437794864,-0.846377512441027,-0.515653014929232
"Laplace",0.7,0.116,0.0795440788302321,-0.840911842339536,-0.509094210807443
"Laplace",0.7,0.12,0.0822758120013846,-0.835448375997232,-0.502538051196678
"Laplace",0.7,0.124,0.0850064044858273,-0.829987191028345,-0.495984629234014
"Laplace",0.7,0.128,0.0877358173917669,-0.824528365216467,-0.48943403825976
"Laplace",0.7,0.132,0.0904640117395366,-0.819071976520926,-0.482886371825111
"Laplace",0.7,0.136,0.0931909484583718,-0.813618103083254,-0.476341723699906
"Laplace",0.7,0.14,0.0959165883831326,-0.808166823233737,-0.469800187880483
"Laplace",0.7,0.144,0.0986408922510023,-0.802718215497996,-0.463261858597595
"Laplace",0.7,0.148,0.101363820698126,-0.797272358603749,-0.456726830324499
"Laplace",0.7,0.152,0.10408533425622,-0.791829331487562,-0.450195197785074
"Laplace",0.7,0.156,0.106805393349124,-0.786389213301755,-0.443667055962104
"Laplace",0.7,0.16,0.109523958289318,-0.780952083421365,-0.437142500105638
"Laplace",0.7,0.164,0.112240989274373,-0.775518021451255,-0.430621625741505
"Laplace",0.7,0.168,0.114956446383373,-0.770087107233254,-0.424104528679905
"Laplace",0.7,0.172,0.117670289573265,-0.764659420853471,-0.417591305024165
"Laplace",0.7,0.176,0.120382478675166,-0.759235042649669,-0.411082051179602
"Laplace",0.7,0.18,0.123092973390611,-0.75381405321878,-0.404576863862535
"Laplace",0.7,0.184,0.125801733287743,-0.748396533424516,-0.398075840109419
"Laplace",0.7,0.188,0.128508717797442,-0.742982564405119,-0.391579077286142
"Laplace",0.7,0.192,0.131213886209399,-0.737572227581206,-0.385086673097445
"Laplace",0.7,0.196,0.133917197668114,-0.732165604663771,-0.378598725596525
"Laplace",0.7,0.2,0.136618611168844,-0.726762777662316,-0.372115333194778
"Laplace",0.7,0.204,0.139318085553465,-0.721363828893071,-0.365636594671685
"Laplace",0.7,0.208,0.142015579506286,-0.715968840987426,-0.359162609184912
"Laplace",0.7,0.212,0.144711051549771,-0.71057789690046,-0.352693476280551
"Laplace",0.7,0.216,0.147404460040198,-0.705191079919607,-0.346229295903527
"Laplace",0.7,0.22,0.150095763163238,-0.699808473673525,-0.339770168408229
"Laplace",0.7,0.224,0.152784918929459,-0.694430162141085,-0.3333161945693
"Laplace",0.7,0.228,0.155471885169742,-0.689056229660519,-0.326867475592622
"Laplace",0.7,0.232,0.158156619530618,-0.683686760938764,-0.320424113126517
"Laplace",0.7,0.236,0.160839079469521,-0.67832184106096,-0.313986209273151
"Laplace",0.7,0.24,0.163519222249948,-0.672961555500106,-0.307553866600127
"Laplace",0.7,0.244,0.166197004936526,-0.66760599012695,-0.301127188152339
"Laplace",0.7,0.248,0.168872384389994,-0.662255231220013,-0.294706277464015
"Laplace",0.7,0.252,0.171545317262078,-0.656909365475845,-0.288291238571014
"Laplace",0.7,0.256,0.174215759990272,-0.651568480019458,-0.281882176023349
"Laplace",0.7,0.26,0.176883668792513,-0.646232662414976,-0.27547919489797
"Laplace",0.7,0.264,0.179548999661758,-0.640902000676487,-0.269082400811783
"Laplace",0.7,0.268,0.182211708360439,-0.635576583279123,-0.262691899934946
"Laplace",0.7,0.272,0.184871750414822,-0.630256499170356,-0.256307799004427
"Laplace",0.7,0.276,0.187529081109232,-0.624941837781536,-0.249930205337842
"Laplace",0.7,0.28,0.190183655480182,-0.619632689039634,-0.243559226847562
"Laplace",0.7,0.284,0.192835428310357,-0.61432914337929,-0.237194972055145
"Laplace",0.7,0.288,0.195484354122493,-0.609031291755017,-0.230837550106018
"Laplace",0.7,0.292,0.198130387173109,-0.603739225653785,-0.224487070784541
"Laplace",0.7,0.296,0.200773481446119,-0.598453037107764,-0.218143644529316
"Laplace",0.7,0.3,0.203413590646298,-0.593172818707404,-0.211807382448885
"Laplace",0.7,0.304,0.206050668192621,-0.587898663614759,-0.20547839633771
"Laplace",0.7,0.308,0.208684667211434,-0.582630665577134,-0.19915679869256
"Laplace",0.7,0.312,0.211315540529499,-0.577368918941006,-0.192842702729205
"Laplace",0.7,0.316,0.21394324066687,-0.572113518666264,-0.186536222399515
"Laplace",0.7,0.32,0.216567719829623,-0.566864560340757,-0.180237472408907
"Laplace",0.7,0.324,0.219188929902409,-0.561622140195182,-0.173946568234219
"Laplace",0.7,0.328,0.221806822440854,-0.556386355118293,-0.167663626141952
"Laplace",0.7,0.332,0.224421348663778,-0.551157302672446,-0.161388763206934
"Laplace",0.7,0.336,0.227032459445239,-0.545935081109521,-0.155122097331426
"Laplace",0.7,0.34,0.229640105306391,-0.540719789387222,-0.148863747264664
"Laplace",0.7,0.344,0.232244236407164,-0.535511527185676,-0.142613832622809
"Laplace",0.7,0.348,0.234844802537736,-0.530310394924526,-0.136372473909432
"Laplace",0.7,0.352,0.237441753109824,-0.525116493780355,-0.130139792536424
"Laplace",0.7,0.356,0.240035037147746,-0.519929925704511,-0.123915910845412
"Laplace",0.7,0.36,0.242624603279296,-0.514750793441409,-0.11770095212969
"Laplace",0.7,0.364,0.245210399726387,-0.509579200547226,-0.111495040656671
"Laplace",0.7,0.368,0.247792374295473,-0.504415251409052,-0.105298301690863
"Laplace",0.7,0.372,0.250370474367746,-0.499259051264512,-0.0991108615174128
"Laplace",0.7,0.376,0.252944646889079,-0.494110706221843,-0.0929328474662107
"Laplace",0.7,0.38,0.255514838359751,-0.488970323280499,-0.0867643879365984
"Laplace",0.7,0.384,0.258080994823896,-0.483838010352208,-0.0806056124226502
"Laplace",0.7,0.388,0.260643061858702,-0.478713876282599,-0.0744566515391173
"Laplace",0.7,0.392,0.263200984563343,-0.473598030873315,-0.0683176370479778
"Laplace",0.7,0.396,0.265754707547635,-0.468490584904733,-0.0621887018856782
"Laplace",0.7,0.4,0.268304174920408,-0.463391650159185,-0.0560699801910216
"Laplace",0.7,0.404,0.27084933027758,-0.458301339444844,-0.0499616073338105
"Laplace",0.7,0.408,0.27339011668994,-0.453219766620121,-0.0438637199441447
"Laplace",0.7,0.412,0.275926476690611,-0.448147046618781,-0.0377764559425358
"Laplace",0.7,0.416,0.278458352262193,-0.443083295475614,-0.0316999545707367
"Laplace",0.7,0.42,0.280985684823586,-0.438028630352831,-0.0256343564233956
"Laplace",0.7,0.424,0.283508415216457,-0.432983169567085,-0.0195798034805029
"Laplace",0.7,0.428,0.286026483691367,-0.427947032617269,-0.0135364391407216
"Laplace",0.7,0.432,0.288539829893531,-0.422920340212937,-0.00750440825552445
"Laplace",0.7,0.436,0.291048392848209,-0.417903214303584,-0.00148385716430016
"Laplace",0.7,0.44,0.293552110945701,-0.412895778108596,0.00452506626968446
"Laplace",0.7,0.444,0.296050921925964,-0.40789815614807,0.0105222126223158
"Laplace",0.7,0.448,0.298544762862794,-0.402910474274413,0.0165074308707056
"Laplace",0.7,0.452,0.301033570147606,-0.397932859704789,0.0224805683542539
"Laplace",0.7,0.456,0.303517279472766,-0.392965441054471,0.028441470734636
"Laplace",0.7,0.46,0.305995825814476,-0.388008348371047,0.0343899819547433
"Laplace",0.7,0.464,0.308469143415197,-0.383061713169605,0.040325944196474
"Laplace",0.7,0.468,0.310937165765582,-0.378125668468838,0.046249197837395
"Laplace",0.7,0.472,0.313399825585924,-0.373200348828153,0.0521595814062171
"Laplace",0.7,0.476,0.315857054807085,-0.368285890385831,0.0580569315370039
"Laplace",0.7,0.48,0.318308784550906,-0.363382430898191,0.0639410829221726
"Laplace",0.7,0.484,0.32075494511005,-0.3584901097799,0.06981186826412
"Laplace",0.7,0.488,0.323195465927312,-0.353609068145378,0.0756691182255476
"Laplace",0.7,0.492,0.325630275574318,-0.348739448851367,0.0815126613783611
"Laplace",0.7,0.496,0.328059301729635,-0.343881396540733,0.0873423241511221
"Laplace",0.7,0.5,0.330482471156261,-0.339035057687479,0.0931579307750256
"Laplace",0.7,0.504,0.332899709678468,-0.334200580643066,0.0989593032283213
"Laplace",0.7,0.508,0.335310942157972,-0.329378115684058,0.104746261179131
"Laplace",0.7,0.512,0.33771609246944,-0.32456781506112,0.110518621926656
